Id;Cadence
30684.0;95.255
30685.0;93.2699
30686.0;88.7387
30687.0;89.9738
30688.0;82.6186
30689.0;94.8154
30690.0;72.2478
30691.0;84.0923
30692.0;96.5777
30693.0;59.5996
30694.0;93.2817
30695.0;83.5286
30696.0;84.8645
30697.0;70.1761
30698.0;84.1782
30699.0;93.2142
30700.0;65.3703
30701.0;81.4815
30702.0;83.7067
30703.0;82.0753
30704.0;75.6207
30705.0;81.0506
30706.0;85.2231
30707.0;74.8244
30708.0;96.6434
30709.0;90.2342
30710.0;78.1905
30711.0;98.4842
30712.0;89.2148
30713.0;93.2079
30714.0;79.7206
30715.0;88.7824
30716.0;98.5496
30717.0;91.5123
30718.0;86.1788
30719.0;94.7187
30720.0;80.2001
30721.0;91.952
30722.0;78.7753
30723.0;57.4731
30724.0;81.8643
30725.0;87.6154
30726.0;86.9368
30727.0;83.1865
30728.0;95.8098
30729.0;81.147
30730.0;89.5149
30731.0;86.5535
30732.0;62.0073
30733.0;85.4874
30734.0;82.4045
30735.0;72.3658
30736.0;77.5635
30737.0;91.4072
30738.0;72.6343
30739.0;92.493
30740.0;89.9883
30741.0;64.2218
30742.0;77.4652
30743.0;82.1331
30744.0;84.5273
30745.0;75.3964
30746.0;96.6394
30747.0;65.3866
30748.0;78.9956
30749.0;78.2192
30750.0;91.1558
30751.0;90.2176
30752.0;94.0193
30753.0;72.5462
30754.0;94.3354
30755.0;73.6221
30756.0;66.0462
30757.0;82.8215
30758.0;84.3739
30759.0;94.4475
30760.0;77.7334
30761.0;64.423
30762.0;85.039
30763.0;87.799
30764.0;97.5699
30765.0;92.9497
30766.0;74.1611
30767.0;80.8982
30768.0;71.5194
30769.0;81.0261
30770.0;101.789
30771.0;79.8551
30772.0;80.0073
30773.0;76.6345
30774.0;83.3165
30775.0;73.2223
30776.0;104.3348
30777.0;92.3664
30778.0;87.9404
30779.0;93.398
30780.0;67.6239
30781.0;91.9861
30782.0;91.4027
30783.0;73.7532
30784.0;73.0151
30785.0;81.3029
30786.0;79.7274
30787.0;69.4543
30788.0;78.4734
30789.0;91.2391
30790.0;80.7866
30791.0;86.4575
30792.0;81.496
30793.0;85.7718
30794.0;65.4513
30795.0;85.5403
30796.0;93.5814
30797.0;92.1652
30798.0;78.5083
30799.0;92.5506
30800.0;95.5547
30801.0;82.8756
30802.0;85.0314
30803.0;76.5193
30804.0;91.5843
30805.0;92.6852
30806.0;87.6172
30807.0;85.5784
30808.0;98.5034
30809.0;97.6907
30810.0;91.1547
30811.0;91.1035
30812.0;87.3008
30813.0;82.8142
30814.0;85.1541
30815.0;64.7925
30816.0;99.805
30817.0;77.1346
30818.0;82.4258
30819.0;96.6408
30820.0;76.4535
30821.0;83.1607
30822.0;90.0346
30823.0;89.4272
30824.0;100.1335
30825.0;92.0068
30826.0;85.3678
30827.0;82.4048
30828.0;94.7434
30829.0;95.0279
30830.0;101.7667
30831.0;71.5563
30832.0;89.5773
30833.0;73.605
30834.0;87.2565
30835.0;84.8143
30836.0;75.0261
30837.0;78.9714
30838.0;77.7857
30839.0;72.5656
30840.0;74.6188
30841.0;89.9201
30842.0;88.3438
30843.0;93.4324
30844.0;78.091
30845.0;81.1793
30846.0;81.7475
30847.0;72.3707
30848.0;86.4358
30849.0;90.0064
30850.0;72.4478
30851.0;98.0319
30852.0;86.4971
30853.0;86.1864
30854.0;77.6566
30855.0;58.5159
30856.0;96.3552
30857.0;100.7813
30858.0;97.9934
30859.0;75.3306
30860.0;78.0407
30861.0;90.0551
30862.0;87.4731
30863.0;75.3209
30864.0;76.4019
30865.0;86.4489
30866.0;91.8766
30867.0;85.6044
30868.0;90.4983
30869.0;81.6259
30870.0;91.5605
30871.0;95.8426
30872.0;76.7858
30873.0;85.4745
30874.0;93.3127
30875.0;91.7341
30876.0;74.9755
30877.0;83.7527
30878.0;92.7158
30879.0;79.034
30880.0;62.9735
30881.0;87.6398
30882.0;99.3323
30883.0;81.8483
30884.0;91.6154
30885.0;75.0835
30886.0;99.1114
30887.0;63.0579
30888.0;79.5123
30889.0;92.9444
30890.0;87.1808
30891.0;79.5889
30892.0;84.615
30893.0;82.7108
30894.0;41.7675
30895.0;84.3549
30896.0;84.975
30897.0;88.569
30898.0;93.0955
30899.0;92.5198
30900.0;88.656
30901.0;61.1292
30902.0;86.7044
30903.0;89.6958
30904.0;85.6523
30905.0;86.8589
30906.0;76.5139
30907.0;26.8733
30908.0;96.5966
30909.0;86.1452
30910.0;90.8386
30911.0;78.5874
30912.0;87.3101
30913.0;95.3543
30914.0;58.0532
30915.0;76.7007
30916.0;95.8183
30917.0;86.0847
30918.0;76.7919
30919.0;94.721
30920.0;81.5813
30921.0;57.3177
30922.0;84.3857
30923.0;99.438
30924.0;82.7817
30925.0;86.3586
30926.0;73.6108
30927.0;88.2215
30928.0;79.5973
30929.0;93.5401
30930.0;94.3894
30931.0;71.9108
30932.0;82.2843
30933.0;97.665
30934.0;99.4513
30935.0;92.4493
30936.0;79.6731
30937.0;79.9501
30938.0;80.8627
30939.0;67.8404
30940.0;73.5073
30941.0;92.0354
30942.0;93.0168
30943.0;88.5646
30944.0;68.4093
30945.0;71.1751
30946.0;88.1276
30947.0;84.2293
30948.0;96.6325
30949.0;77.7591
30950.0;96.8544
30951.0;67.8949
30952.0;73.711
30953.0;91.8751
30954.0;86.9967
30955.0;93.8818
30956.0;99.019
30957.0;85.2628
30958.0;94.5629
30959.0;82.7193
30960.0;90.535
30961.0;83.5774
30962.0;92.3857
30963.0;86.1283
30964.0;67.0356
30965.0;62.9299
30966.0;92.069
30967.0;92.305
30968.0;86.4422
30969.0;80.1356
30970.0;72.6518
30971.0;85.4359
30972.0;90.9991
30973.0;93.8283
30974.0;70.1175
30975.0;84.6719
30976.0;82.2443
30977.0;96.8499
30978.0;99.9732
30979.0;96.3715
30980.0;65.2326
30981.0;76.3446
30982.0;78.0764
30983.0;91.9798
30984.0;94.2957
30985.0;97.3306
30986.0;82.7658
30987.0;79.7111
30988.0;94.9782
30989.0;83.4687
30990.0;76.7913
30991.0;78.5406
30992.0;84.9501
30993.0;84.5846
30994.0;93.5227
30995.0;92.1551
30996.0;94.6027
30997.0;92.763
30998.0;87.9415
30999.0;75.29
31000.0;80.9056
31001.0;65.9826
31002.0;66.074
31003.0;73.63
31004.0;72.1587
31005.0;69.9257
31006.0;69.6894
31007.0;70.4015
31008.0;82.0606
31009.0;65.9259
31010.0;69.9887
31011.0;76.2007
31012.0;63.2183
31013.0;79.5746
31014.0;63.7587
31015.0;65.5806
31016.0;77.4406
31017.0;77.63
31018.0;67.5806
31019.0;78.4237
31020.0;60.9473
31021.0;70.2605
31022.0;79.2591
31023.0;66.5264
31024.0;66.8921
31025.0;81.4468
31026.0;69.9998
31027.0;68.0361
31028.0;70.0111
31029.0;72.3062
31030.0;61.2693
31031.0;77.8484
31032.0;67.0916
31033.0;65.5552
31034.0;76.4245
31035.0;63.1106
31036.0;66.6479
31037.0;68.5691
31038.0;67.5848
31039.0;76.8315
31040.0;75.1569
31041.0;74.1989
31042.0;70.233
31043.0;65.5171
31044.0;73.9376
31045.0;80.1135
31046.0;72.3276
31047.0;63.4305
31048.0;77.3776
31049.0;69.9528
31050.0;70.3322
31051.0;68.4891
31052.0;74.4799
31053.0;73.7462
31054.0;65.0389
31055.0;69.3597
31056.0;64.4761
31057.0;68.2811
31058.0;74.954
31059.0;59.647
31060.0;66.1083
31061.0;69.2797
31062.0;67.4117
31063.0;65.8198
31064.0;76.1511
31065.0;64.3085
31066.0;66.387
31067.0;61.7905
31068.0;74.1503
31069.0;62.4217
31070.0;74.7372
31071.0;70.0997
31072.0;71.0414
31073.0;68.3976
31074.0;66.8316
31075.0;81.8151
31076.0;62.3567
31077.0;69.6033
31078.0;71.2922
31079.0;80.9043
31080.0;70.7001
31081.0;67.1914
31082.0;65.2686
31083.0;73.4326
31084.0;71.6968
31085.0;65.9701
31086.0;73.8831
31087.0;71.624
31088.0;71.5733
31089.0;12.3294
31090.0;81.0726
31091.0;68.9251
31092.0;75.6169
31093.0;68.3286
31094.0;39.5032
31095.0;68.5446
31096.0;70.6261
31097.0;67.3071
31098.0;66.4172
31099.0;68.2648
31100.0;74.8832
31101.0;71.5648
31102.0;68.8108
31103.0;76.0981
31104.0;59.638
31105.0;65.3006
31106.0;68.5651
31107.0;65.1175
31108.0;77.1174
31109.0;75.2032
31110.0;70.8092
31111.0;66.4987
31112.0;59.6431
31113.0;64.9067
31114.0;58.8819
31115.0;67.9356
31116.0;68.0835
31117.0;68.6027
31118.0;67.6073
31119.0;67.8306
31120.0;64.641
31121.0;67.9406
31122.0;65.3171
31123.0;69.0875
31124.0;78.7224
31125.0;68.5264
31126.0;22.498
31127.0;74.6652
31128.0;75.1523
31129.0;77.4289
31130.0;80.0273
31131.0;76.6275
31132.0;71.6071
31133.0;67.7164
31134.0;59.6873
31135.0;72.3451
31136.0;68.1419
31137.0;69.5778
31138.0;19.6256
31139.0;71.2773
31140.0;67.3825
31141.0;77.2593
31142.0;73.7612
31143.0;72.1951
31144.0;63.2912
31145.0;73.2428
31146.0;75.3401
31147.0;81.7566
31148.0;65.9786
31149.0;63.9829
31150.0;73.6335
31151.0;61.256
31152.0;66.7142
31153.0;66.9214
31154.0;73.2064
31155.0;64.4595
31156.0;73.2895
31157.0;79.506
31158.0;72.2968
31159.0;66.4616
31160.0;71.8921
31161.0;71.8562
31162.0;72.3074
31163.0;66.5663
31164.0;69.4398
31165.0;64.0751
31166.0;71.6399
31167.0;44.8577
31168.0;68.5355
31169.0;64.6855
31170.0;79.853
31171.0;65.1379
31172.0;65.7031
31173.0;76.27
31174.0;68.5606
31175.0;78.6688
31176.0;77.5756
31177.0;75.1475
31178.0;67.494
31179.0;82.8925
31180.0;76.4475
31181.0;71.0983
31182.0;76.2105
31183.0;78.2588
31184.0;68.3346
31185.0;60.8079
31186.0;62.6867
31187.0;68.6132
31188.0;70.1694
31189.0;67.1331
31190.0;68.1476
31191.0;64.4272
31192.0;68.5425
31193.0;72.4523
31194.0;68.456
31195.0;70.4417
31196.0;61.2918
31197.0;65.0116
31198.0;78.4589
31199.0;47.512
31200.0;68.4099
31201.0;78.6925
31202.0;70.272
31203.0;69.2255
31204.0;68.4954
31205.0;72.8022
31206.0;72.8889
31207.0;67.8479
31208.0;64.0285
31209.0;69.5337
31210.0;70.3763
31211.0;75.9043
31212.0;71.1833
31213.0;72.557
31214.0;74.3374
31215.0;64.068
31216.0;71.0547
31217.0;63.2163
31218.0;61.5426
31219.0;79.9821
31220.0;74.4637
31221.0;68.2207
31222.0;75.0157
31223.0;72.5859
31224.0;67.8073
31225.0;68.4742
31226.0;64.7015
31227.0;71.9733
31228.0;74.5743
31229.0;16.2327
31230.0;65.623
31231.0;68.4078
31232.0;75.4505
31233.0;63.6129
31234.0;72.7563
31235.0;73.6359
31236.0;57.2506
31237.0;71.489
31238.0;65.1774
31239.0;74.803
31240.0;67.9988
31241.0;73.0971
31242.0;70.2719
31243.0;57.0221
31244.0;73.3832
31245.0;66.2513
31246.0;68.2062
31247.0;63.1559
31248.0;62.3093
31249.0;77.6641
31250.0;64.3309
31251.0;71.7665
31252.0;73.2116
31253.0;82.8159
31254.0;74.6761
31255.0;68.3874
31256.0;64.7118
31257.0;71.4674
31258.0;69.7461
31259.0;58.2302
31260.0;60.9421
31261.0;68.0941
31262.0;70.3063
31263.0;61.1968
31264.0;72.0341
31265.0;75.8303
31266.0;74.3301
31267.0;64.7897
31268.0;74.7333
31269.0;62.1059
31270.0;74.4049
31271.0;77.6085
31272.0;57.3703
31273.0;75.9816
31274.0;70.4388
31275.0;68.1772
31276.0;74.6782
31277.0;71.0787
31278.0;29.823
31279.0;69.5256
31280.0;40.3931
31281.0;66.8154
31282.0;72.066
31283.0;67.9185
31284.0;64.6706
31285.0;61.1329
31286.0;81.4624
31287.0;56.925
31288.0;60.1366
31289.0;64.2425
31290.0;73.1134
31291.0;83.2354
31292.0;66.0963
31293.0;68.45
31294.0;71.7511
31295.0;76.2488
31296.0;74.8571
31297.0;66.1823
31298.0;65.1172
31299.0;63.6123
31300.0;20.1821
31301.0;65.7771
31302.0;67.4146
31303.0;65.76
31304.0;69.2292
31305.0;66.2335
31306.0;69.1724
31307.0;77.3894
31308.0;62.1617
31309.0;73.975
31310.0;84.9077
31311.0;69.6241
31312.0;66.2166
31313.0;80.8265
31314.0;70.1409
31315.0;66.3783
31316.0;71.2646
31317.0;68.7356
31318.0;75.6046
31319.0;67.7915
31320.0;74.5042
31321.0;72.7352
31322.0;76.2221
31323.0;66.4753
31324.0;66.4073
31325.0;66.1525
31326.0;72.9303
31327.0;68.2707
31328.0;81.8855
31329.0;76.5749
31330.0;66.5742
31331.0;73.2879
31332.0;75.0358
31333.0;67.0079
31334.0;65.5895
31335.0;66.3094
31336.0;75.4214
31337.0;72.7222
31338.0;63.2561
31339.0;65.7167
31340.0;62.991
31341.0;64.2932
31342.0;67.6774
31343.0;69.6121
31344.0;71.817
31345.0;76.4097
31346.0;69.8596
31347.0;71.1485
31348.0;75.8653
31349.0;61.5715
31350.0;68.7824
31351.0;71.0894
31352.0;65.3231
31353.0;66.5327
31354.0;73.1193
31355.0;84.8706
31356.0;66.5964
31357.0;60.6559
31358.0;67.5754
31359.0;69.4268
31360.0;69.1396
31361.0;73.7986
31362.0;70.2542
31363.0;71.2533
31364.0;66.5723
31365.0;80.3395
31366.0;68.5112
31367.0;67.7768
31368.0;68.4283
31369.0;81.6192
31370.0;67.6191
31371.0;76.3626
31372.0;65.9203
31373.0;70.5574
31374.0;74.6029
31375.0;56.602
31376.0;69.7108
31377.0;67.293
31378.0;71.1194
31379.0;67.9813
31380.0;72.3004
31381.0;61.21
31382.0;69.1481
31383.0;72.7257
31384.0;64.1172
31385.0;66.5796
31386.0;70.867
31387.0;73.5316
31388.0;63.2838
31389.0;70.1842
31390.0;69.3062
31391.0;66.7639
31392.0;71.3273
31393.0;69.2596
31394.0;75.0553
31395.0;68.2319
31396.0;70.8981
31397.0;69.5177
31398.0;59.3498
31399.0;72.0738
31400.0;62.9651
31401.0;67.1157
31402.0;73.1167
31403.0;72.6835
31404.0;63.5533
31405.0;68.2745
31406.0;65.5125
31407.0;73.6882
31408.0;77.446
31409.0;71.5348
31410.0;66.7513
31411.0;69.5595
31412.0;66.7167
31413.0;59.0187
