Id;Cadence
30565.0;76.4794
30566.0;85.068
30567.0;88.0662
30568.0;85.6286
30569.0;90.8676
30570.0;88.5546
30571.0;86.5902
30572.0;88.4466
30573.0;88.504
30574.0;95.4568
30575.0;94.646
30576.0;85.9382
30577.0;83.552
30578.0;87.5522
30579.0;87.8658
30580.0;94.6198
30581.0;76.68
30582.0;70.8864
30583.0;76.4112
30584.0;87.0968
30585.0;93.8144
30586.0;85.1976
30587.0;87.8
30588.0;83.698
30589.0;92.9278
30590.0;86.1054
30591.0;87.0454
30592.0;86.3304
30593.0;83.0278
30594.0;85.222
30595.0;83.4674
30596.0;78.5374
30597.0;93.6786
30598.0;77.7714
30599.0;76.8284
30600.0;78.8194
30601.0;81.6918
30602.0;87.1838
30603.0;96.115
30604.0;92.7382
30605.0;82.8478
30606.0;95.3562
30607.0;87.1858
30608.0;75.9286
30609.0;87.2692
30610.0;93.8514
30611.0;73.5502
30612.0;80.3702
30613.0;83.7896
30614.0;88.5738
30615.0;70.574
30616.0;91.4682
30617.0;93.8496
30618.0;65.207
30619.0;91.2236
30620.0;83.1794
30621.0;88.6114
30622.0;84.4728
30623.0;84.4462
30624.0;89.2858
30625.0;98.4514
30626.0;72.4744
30627.0;89.083
30628.0;91.6652
30629.0;73.6384
30630.0;85.6994
30631.0;88.1602
30632.0;89.1596
30633.0;90.6806
30634.0;61.5734
30635.0;93.4336
30636.0;98.9298
30637.0;67.2202
30638.0;76.35
30639.0;76.4926
30640.0;84.2754
30641.0;84.8392
30642.0;94.593
30643.0;88.6872
30644.0;90.2452
30645.0;86.651
30646.0;74.7926
30647.0;75.7976
30648.0;60.2002
30649.0;89.9724
30650.0;94.13
30651.0;91.3658
30652.0;69.0678
30653.0;83.8662
30654.0;87.9648
30655.0;89.6846
30656.0;85.1412
30657.0;76.322
30658.0;84.224
30659.0;80.888
30660.0;86.2726
30661.0;90.3672
30662.0;75.255
30663.0;92.1974
30664.0;79.4378
30665.0;75.96
30666.0;83.4046
30667.0;82.408
30668.0;83.0474
30669.0;78.4508
30670.0;87.5908
30671.0;84.113
30672.0;82.431
30673.0;100.321
30674.0;87.354
30675.0;71.0798
30676.0;89.1346
30677.0;76.98
30678.0;94.9784
30679.0;80.2436
30680.0;83.9496
30681.0;91.6268
30682.0;85.1316
30683.0;76.8972
30684.0;95.8098
30685.0;92.8024
30686.0;88.9492
30687.0;90.2946
30688.0;85.4752
30689.0;95.8524
30690.0;73.3692
30691.0;83.7354
30692.0;96.8426
30693.0;59.548
30694.0;94.91
30695.0;82.941
30696.0;84.1816
30697.0;67.7644
30698.0;84.6166
30699.0;93.6976
30700.0;67.0066
30701.0;80.7946
30702.0;84.0822
30703.0;82.828
30704.0;78.0712
30705.0;81.5452
30706.0;84.383
30707.0;73.8798
30708.0;95.438
30709.0;88.2596
30710.0;78.9138
30711.0;98.6154
30712.0;91.1402
30713.0;92.463
30714.0;80.0864
30715.0;87.7624
30716.0;98.808
30717.0;90.908
30718.0;85.4542
30719.0;93.4074
30720.0;79.461
30721.0;90.4756
30722.0;79.5256
30723.0;58.633
30724.0;79.871
30725.0;87.269
30726.0;86.7278
30727.0;83.6986
30728.0;95.4758
30729.0;80.9196
30730.0;89.2186
30731.0;86.7286
30732.0;62.3684
30733.0;85.4236
30734.0;81.9326
30735.0;74.1386
30736.0;78.3516
30737.0;91.8974
30738.0;74.221
30739.0;91.8204
30740.0;89.7116
30741.0;66.4248
30742.0;77.4914
30743.0;81.6988
30744.0;83.5572
30745.0;75.444
30746.0;96.7276
30747.0;67.8482
30748.0;77.6638
30749.0;78.3606
30750.0;91.476
30751.0;89.4456
30752.0;93.7986
30753.0;70.6422
30754.0;94.043
30755.0;73.961
30756.0;66.89
30757.0;83.7548
30758.0;82.7382
30759.0;93.1196
30760.0;77.4554
30761.0;66.4298
30762.0;82.9988
30763.0;89.0772
30764.0;97.4118
30765.0;90.9442
30766.0;74.0712
30767.0;80.1004
30768.0;71.7956
30769.0;80.0142
30770.0;101.806
30771.0;79.0748
30772.0;80.242
30773.0;76.7168
30774.0;83.26
30775.0;74.4416
30776.0;103.5402
30777.0;91.975
30778.0;88.5778
30779.0;92.543
30780.0;70.2036
30781.0;92.23
30782.0;90.3262
30783.0;72.5998
30784.0;75.0482
30785.0;83.2742
30786.0;79.1306
30787.0;69.9708
30788.0;80.4026
30789.0;90.7168
30790.0;81.9926
30791.0;84.6348
30792.0;81.5242
30793.0;87.3176
30794.0;67.3676
30795.0;84.7528
30796.0;93.1976
30797.0;89.6604
30798.0;78.4426
30799.0;92.0568
30800.0;96.4538
30801.0;82.1232
30802.0;84.0986
30803.0;76.7828
30804.0;90.309
30805.0;93.174
30806.0;87.6288
30807.0;83.0908
30808.0;97.1374
30809.0;97.4758
30810.0;90.8214
30811.0;90.437
30812.0;86.4574
30813.0;83.6964
30814.0;85.9372
30815.0;63.7916
30816.0;98.035
30817.0;75.9292
30818.0;82.348
30819.0;96.7088
30820.0;78.9312
30821.0;84.0728
30822.0;90.0498
30823.0;89.1126
30824.0;100.1908
30825.0;92.2636
30826.0;85.2514
30827.0;82.25
30828.0;93.3526
30829.0;95.104
30830.0;101.3852
30831.0;70.1636
30832.0;88.778
30833.0;72.2932
30834.0;87.3364
30835.0;84.4964
30836.0;75.1724
30837.0;80.4892
30838.0;78.0668
30839.0;73.2594
30840.0;73.4458
30841.0;89.9068
30842.0;87.6372
30843.0;93.825
30844.0;79.5384
30845.0;80.8214
30846.0;82.808
30847.0;76.3976
30848.0;85.9968
30849.0;90.1922
30850.0;74.077
30851.0;97.5312
30852.0;86.7746
30853.0;85.519
30854.0;78.2314
30855.0;62.9538
30856.0;94.768
30857.0;100.6666
30858.0;97.8718
30859.0;75.1258
30860.0;78.9816
30861.0;90.6176
30862.0;86.8054
30863.0;76.4158
30864.0;78.0468
30865.0;87.8376
30866.0;92.29
30867.0;86.0778
30868.0;90.3186
30869.0;81.6948
30870.0;92.1186
30871.0;95.0514
30872.0;78.6474
30873.0;86.3648
30874.0;91.7504
30875.0;91.507
30876.0;71.4338
30877.0;82.8616
30878.0;92.3864
30879.0;78.3508
30880.0;61.186
30881.0;85.977
30882.0;98.5942
30883.0;82.0126
30884.0;92.2292
30885.0;76.5978
30886.0;99.313
30887.0;64.036
30888.0;79.1102
30889.0;92.9682
30890.0;87.2556
30891.0;79.7064
30892.0;83.9354
30893.0;83.656
30894.0;48.211
30895.0;84.5938
30896.0;85.8392
30897.0;89.2776
30898.0;92.7476
30899.0;91.9352
30900.0;88.4784
30901.0;64.4172
30902.0;85.758
30903.0;89.7606
30904.0;84.7174
30905.0;86.6282
30906.0;77.6968
30907.0;36.4602
30908.0;95.8604
30909.0;84.9596
30910.0;91.3134
30911.0;80.9924
30912.0;88.03
30913.0;96.6926
30914.0;59.247
30915.0;77.1922
30916.0;95.9664
30917.0;86.105
30918.0;77.256
30919.0;95.5668
30920.0;82.7568
30921.0;56.6854
30922.0;84.6378
30923.0;99.5064
30924.0;82.9284
30925.0;86.3496
30926.0;73.5692
30927.0;87.1442
30928.0;79.722
30929.0;92.1444
30930.0;93.0972
30931.0;71.0558
30932.0;82.87
30933.0;96.6122
30934.0;99.458
30935.0;89.4846
30936.0;80.3712
30937.0;81.4956
30938.0;81.1012
30939.0;69.9042
30940.0;76.3856
30941.0;91.1456
30942.0;93.0092
30943.0;88.0068
30944.0;67.635
30945.0;72.2294
30946.0;87.3294
30947.0;84.0814
30948.0;96.0394
30949.0;77.4564
30950.0;95.7916
30951.0;68.247
30952.0;75.7512
30953.0;91.441
30954.0;87.047
30955.0;94.252
30956.0;99.6002
30957.0;86.8086
30958.0;96.1172
30959.0;80.9862
30960.0;89.9192
30961.0;83.6734
30962.0;92.8678
30963.0;85.4102
30964.0;65.9972
30965.0;58.055
30966.0;92.3598
30967.0;91.3598
30968.0;87.0026
30969.0;80.5068
30970.0;74.6258
30971.0;83.896
30972.0;91.088
30973.0;92.6024
30974.0;71.1242
30975.0;83.7146
30976.0;82.1034
30977.0;96.9562
30978.0;100.131
30979.0;95.92
30980.0;63.6342
30981.0;76.1436
30982.0;78.0488
30983.0;90.5008
30984.0;93.458
30985.0;97.5588
30986.0;83.523
30987.0;75.8078
30988.0;94.8116
30989.0;83.6324
30990.0;77.605
30991.0;78.9988
30992.0;85.428
30993.0;83.3898
30994.0;94.115
30995.0;91.7766
30996.0;94.3922
30997.0;92.875
30998.0;87.8684
30999.0;75.8706
31000.0;80.7636
31001.0;66.8048
31002.0;65.1752
31003.0;74.143
31004.0;72.3906
31005.0;70.03
31006.0;70.2864
31007.0;69.3672
31008.0;77.4572
31009.0;66.8656
31010.0;70.1378
31011.0;74.2684
31012.0;63.456
31013.0;79.4072
31014.0;63.456
31015.0;64.1436
31016.0;76.1452
31017.0;78.0298
31018.0;69.471
31019.0;78.592
31020.0;61.6946
31021.0;70.9316
31022.0;79.9374
31023.0;67.4028
31024.0;66.8352
31025.0;81.4728
31026.0;69.8416
31027.0;67.4024
31028.0;69.4744
31029.0;72.3054
31030.0;62.124
31031.0;77.5326
31032.0;66.3614
31033.0;67.5166
31034.0;76.6314
31035.0;62.7098
31036.0;65.9434
31037.0;69.6622
31038.0;68.0104
31039.0;76.0942
31040.0;75.7772
31041.0;75.9064
31042.0;70.3736
31043.0;65.9348
31044.0;72.706
31045.0;78.4138
31046.0;71.1714
31047.0;63.3358
31048.0;76.9034
31049.0;71.4934
31050.0;70.3336
31051.0;68.3294
31052.0;74.8054
31053.0;73.3694
31054.0;65.3418
31055.0;69.9272
31056.0;65.3312
31057.0;68.6694
31058.0;74.6502
31059.0;56.346
31060.0;67.1386
31061.0;69.2522
31062.0;67.3378
31063.0;66.3
31064.0;76.1806
31065.0;64.908
31066.0;66.8134
31067.0;62.5756
31068.0;74.6182
31069.0;63.2558
31070.0;73.2424
31071.0;70.697
31072.0;70.9948
31073.0;70.2868
31074.0;66.895
31075.0;80.879
31076.0;63.119
31077.0;70.7082
31078.0;71.2404
31079.0;81.905
31080.0;70.7078
31081.0;66.8816
31082.0;66.164
31083.0;73.574
31084.0;71.3128
31085.0;68.1648
31086.0;73.142
31087.0;71.814
31088.0;71.6412
31089.0;19.793
31090.0;80.6566
31091.0;68.3246
31092.0;73.8544
31093.0;69.1802
31094.0;42.2894
31095.0;68.1322
31096.0;71.3656
31097.0;66.9372
31098.0;65.8266
31099.0;68.9098
31100.0;74.2564
31101.0;71.8178
31102.0;68.9206
31103.0;75.3366
31104.0;61.421
31105.0;66.443
31106.0;70.0312
31107.0;64.075
31108.0;77.8036
31109.0;75.4022
31110.0;68.5158
31111.0;65.946
31112.0;61.0908
31113.0;65.4744
31114.0;58.0418
31115.0;68.054
31116.0;67.5706
31117.0;69.0586
31118.0;68.8146
31119.0;68.141
31120.0;64.5824
31121.0;65.8108
31122.0;66.25
31123.0;70.9596
31124.0;81.2138
31125.0;69.0052
31126.0;25.9676
31127.0;73.485
31128.0;75.0086
31129.0;78.125
31130.0;79.3632
31131.0;76.1346
31132.0;70.415
31133.0;67.797
31134.0;64.563
31135.0;71.0942
31136.0;70.178
31137.0;69.1956
31138.0;20.8882
31139.0;71.5394
31140.0;66.6828
31141.0;77.1674
31142.0;73.6524
31143.0;73.5256
31144.0;62.9504
31145.0;74.2238
31146.0;74.7464
31147.0;81.04
31148.0;66.1658
31149.0;65.6018
31150.0;73.414
31151.0;58.056
31152.0;66.7976
31153.0;65.9508
31154.0;72.7176
31155.0;62.2058
31156.0;73.267
31157.0;76.5554
31158.0;71.46
31159.0;67.1692
31160.0;71.622
31161.0;71.9618
31162.0;72.5464
31163.0;66.4476
31164.0;69.34
31165.0;64.698
31166.0;71.4342
31167.0;48.0204
31168.0;70.163
31169.0;64.2674
31170.0;79.893
31171.0;65.4836
31172.0;66.0594
31173.0;75.2394
31174.0;69.4632
31175.0;79.474
31176.0;74.0228
31177.0;75.8166
31178.0;67.497
31179.0;81.6662
31180.0;75.6418
31181.0;71.092
31182.0;75.3034
31183.0;78.1574
31184.0;69.2016
31185.0;61.2116
31186.0;62.5034
31187.0;67.5498
31188.0;71.0448
31189.0;68.4794
31190.0;67.8524
31191.0;65.1808
31192.0;68.62
31193.0;73.7828
31194.0;68.869
31195.0;70.7164
31196.0;61.0452
31197.0;65.3106
31198.0;78.2044
31199.0;48.2032
31200.0;67.8176
31201.0;77.6978
31202.0;70.7166
31203.0;70.0726
31204.0;68.66
31205.0;74.3266
31206.0;73.0518
31207.0;68.3168
31208.0;64.4184
31209.0;69.7124
31210.0;70.5206
31211.0;72.1272
31212.0;67.989
31213.0;71.808
31214.0;73.9508
31215.0;64.0624
31216.0;71.9576
31217.0;63.718
31218.0;62.5432
31219.0;79.5718
31220.0;74.3726
31221.0;69.6466
31222.0;74.482
31223.0;71.5998
31224.0;67.7686
31225.0;71.0962
31226.0;65.5896
31227.0;71.277
31228.0;74.0318
31229.0;26.6162
31230.0;65.8106
31231.0;67.9218
31232.0;74.4108
31233.0;63.4268
31234.0;72.9794
31235.0;73.3634
31236.0;57.5332
31237.0;71.7718
31238.0;66.4342
31239.0;74.9516
31240.0;67.8662
31241.0;75.079
31242.0;70.5908
31243.0;61.548
31244.0;74.989
31245.0;66.4068
31246.0;67.4378
31247.0;65.2736
31248.0;61.8492
31249.0;77.726
31250.0;64.3214
31251.0;71.9562
31252.0;73.099
31253.0;80.3724
31254.0;74.3198
31255.0;66.1414
31256.0;65.3704
31257.0;70.3932
31258.0;69.3218
31259.0;58.9358
31260.0;61.233
31261.0;69.2178
31262.0;71.3662
31263.0;60.7576
31264.0;73.2814
31265.0;76.5536
31266.0;73.7502
31267.0;62.864
31268.0;76.057
31269.0;63.7894
31270.0;74.8368
31271.0;77.351
31272.0;57.8148
31273.0;75.856
31274.0;70.9472
31275.0;68.368
31276.0;74.0482
31277.0;71.88
31278.0;34.7706
31279.0;69.9696
31280.0;47.842
31281.0;66.2982
31282.0;72.7624
31283.0;67.083
31284.0;65.7302
31285.0;62.702
31286.0;81.4558
31287.0;58.841
31288.0;63.194
31289.0;65.128
31290.0;73.9564
31291.0;82.8618
31292.0;65.0332
31293.0;66.7568
31294.0;72.0996
31295.0;76.1686
31296.0;74.9454
31297.0;66.109
31298.0;66.1062
31299.0;65.061
31300.0;25.7238
31301.0;66.4218
31302.0;68.9608
31303.0;67.7512
31304.0;69.3776
31305.0;63.2372
31306.0;68.6694
31307.0;78.2864
31308.0;63.1608
31309.0;73.2232
31310.0;84.1456
31311.0;69.084
31312.0;66.875
31313.0;80.6182
31314.0;70.2884
31315.0;66.9336
31316.0;71.0214
31317.0;68.8164
31318.0;75.8852
31319.0;68.1108
31320.0;74.875
31321.0;70.4454
31322.0;77.2958
31323.0;65.1016
31324.0;66.4816
31325.0;66.8978
31326.0;71.6008
31327.0;67.9864
31328.0;81.9296
31329.0;73.571
31330.0;66.596
31331.0;73.7592
31332.0;75.002
31333.0;67.6722
31334.0;64.7942
31335.0;67.4324
31336.0;76.0766
31337.0;72.1718
31338.0;66.0288
31339.0;66.9254
31340.0;64.4532
31341.0;63.733
31342.0;66.1846
31343.0;70.195
31344.0;72.6646
31345.0;76.74
31346.0;68.9082
31347.0;71.721
31348.0;75.5282
31349.0;62.3342
31350.0;68.64
31351.0;71.5984
31352.0;66.0808
31353.0;66.0454
31354.0;72.5646
31355.0;84.5218
31356.0;66.8734
31357.0;61.3226
31358.0;66.8966
31359.0;69.5106
31360.0;69.247
31361.0;74.4342
31362.0;70.2122
31363.0;70.637
31364.0;65.6194
31365.0;79.2006
31366.0;69.527
31367.0;68.2296
31368.0;66.5462
31369.0;81.1972
31370.0;66.9498
31371.0;76.5364
31372.0;65.7232
31373.0;70.6888
31374.0;73.9216
31375.0;56.8666
31376.0;71.6618
31377.0;66.7804
31378.0;70.178
31379.0;68.7682
31380.0;72.2226
31381.0;62.1282
31382.0;69.646
31383.0;73.353
31384.0;64.0018
31385.0;66.0972
31386.0;71.2978
31387.0;73.6896
31388.0;64.3768
31389.0;69.261
31390.0;69.6196
31391.0;64.6868
31392.0;72.2302
31393.0;68.8226
31394.0;74.3558
31395.0;69.1694
31396.0;70.9296
31397.0;69.4416
31398.0;59.355
31399.0;71.7286
31400.0;62.694
31401.0;66.4822
31402.0;73.2674
31403.0;72.5692
31404.0;62.631
31405.0;69.1684
31406.0;66.7868
31407.0;74.2624
31408.0;77.4822
31409.0;72.4324
31410.0;66.81
31411.0;69.5424
31412.0;67.5296
31413.0;59.9206
31414.0;73.1038
31415.0;68.6128
31416.0;64.1178
31417.0;65.2758
31418.0;69.4346
31419.0;71.86
31420.0;67.321
31421.0;72.331
31422.0;69.8438
31423.0;66.0714
31424.0;63.4654
31425.0;64.8692
31426.0;73.7724
31427.0;71.1814
31428.0;71.6076
31429.0;62.987
